Sweep	g
41253	122.535
41254	141.627
41255	141.627
41256	141.627
41257	141.627
41258	374.168
41259	374.168
41260	374.168
41261	374.168
41262	253.941
41263	674.038
41264	389.42
41265	389.42
41266	371.561
41267	548.782
41268	548.782
41269	548.782
41270	548.782
41271	252.787
41272	363.805
41273	363.805
41274	363.805
41275	363.805
41276	335.108
41277	335.108
41278	246.437
41279	246.437
41280	209.384
41281	344.55
41282	344.55
41283	316.973
41284	316.973
41285	231.786
41286	462.231
41287	347.802
41288	347.802
41289	347.802
41290	293.988
41291	209.77
41292	375.87
41293	301.373
41294	692.025
41295	692.025
41296	217.777
41297	217.777
41298	425.336
41299	337.797
41300	337.797
41301	337.797
41302	233.37
41303	240.924
41304	240.924
41305	240.924
41306	240.924
41307	240.924
41308	240.924
41309	240.924
41310	240.924
41311	301.089
41312	301.089
41313	437.051
41314	437.051
41315	437.051
41316	142.083
41317	142.083
41318	235.165
41319	123.234
41320	146.145
41321	254.806
41322	254.806
41323	254.806
41324	254.806
41325	254.806
41326	386.952
41327	350.52
41328	245.085
41329	245.085
41330	159.829
41331	213.492
41332	387.714
41333	387.714
41334	387.714
41335	261.894
41336	261.894
41337	260.527
41338	260.527
41339	479.218
41340	479.218
41341	479.218
41342	479.218
41343	369.281
41344	930.338
41345	1581.72
41346	140.436
41347	150.533
41348	84.7176
41349	84.7176
41350	153.323
41351	104.021
41352	104.021
41353	104.021
41354	464.794
41355	152.43
41356	243.406
41357	243.406
41358	174.802
41359	192.607
41360	192.607
41361	192.607
41362	480.676
41363	480.676
41364	480.676
41365	480.676
41366	480.676
41367	406.349
41368	406.349
41369	406.349
41370	406.349
41371	406.349
41372	782.451
41373	448.194
41374	448.194
41375	611.795
41376	1008.38
41377	472.789
41378	330.933
41379	179.504
41380	392.192
41381	392.192
41382	824.759
41383	824.759
41384	824.759
41385	824.759
41386	824.759
41387	261.007
41388	261.007
41389	261.007
41390	261.007
41391	261.007
41392	406.144
41393	406.144
41394	406.144
41395	406.144
41396	659.802
41397	659.802
41398	231.723
41399	238.36
41400	238.36
41401	238.36
41402	170.151
41403	170.151
41404	170.151
41405	170.151
41406	170.151
41407	170.151
41408	170.151
41409	394.4
41410	394.4
41411	394.4
41412	394.4
41413	394.4
41414	394.4
41415	394.4
41416	335.39
41417	138.484
41418	138.484
41419	138.484
41420	166.563
41421	213.748
41422	213.748
41423	213.748
41424	213.748
41425	234.379
41426	234.379
41427	234.379
41428	335.808
41429	347.422
41430	347.422
41431	166.212
41432	166.212
41433	166.212
41434	273.478
41435	216.577
41436	216.577
41437	216.577
41438	328.921
41439	328.921
41440	328.921
41441	328.921
41442	328.921
41443	328.921
41444	328.921
41445	279.43
41446	262.598
41447	205.469
41448	205.469
41449	205.469
41450	205.469
41451	205.469
41452	147.578
41453	147.578
41454	147.578
41455	147.578
41456	147.578
41457	147.578
41458	213.474
41459	290.545
41460	290.545
41461	290.545
41462	231.46
41463	231.46
41464	231.46
41465	231.46
41466	231.46
41467	231.46
41468	231.46
41469	156.943
41470	156.943
41471	156.943
41472	156.943
41473	258.286
41474	258.286
41475	258.286
41476	167.9
41477	167.9
41478	161.389
41479	161.389
41480	533.623
41481	445.142
41482	436.606
41483	542.821
41484	424.361
41485	424.361
41486	424.361
41487	424.361
41488	602.913
41489	96.331
41490	96.331
41491	500.098
41492	404.142
41493	404.142
41494	404.142
41495	404.142
41496	195.553
41497	195.553
41498	195.553
41499	195.553
41500	195.553
41501	153.201
41502	153.201
41503	153.201
41504	153.201
41505	153.201
41506	153.201
41507	413.211
41508	339.265
41509	216.493
41510	216.493
41511	216.493
41512	145.458
41513	172.214
41514	255.699
41515	255.699
41516	255.699
41517	255.699
41518	255.699
41519	255.699
41520	285.28
41521	285.28
41522	724.945
41523	724.945
41524	1119.35
41525	1119.35
41526	1119.35
41527	886.05
41528	886.05
41529	347.165
41530	347.165
41531	293.428
41532	362.823
41533	362.823
41534	571.773
41535	134.893
41536	134.893
41537	121.385
41538	307.275
41539	334.832
41540	334.832
41541	334.832
41542	241.134
41543	241.134
41544	241.134
41545	235.549
41546	235.549
41547	235.549
41548	230.777
41549	230.777
41550	230.777
41551	230.777
41552	230.777
41553	230.777
41554	230.777
41555	230.777
41556	230.777
41557	147.248
41558	147.248
41559	163.88
41560	925.427
41561	925.427
41562	925.427
41563	122.402
41564	122.402
41565	122.402
41566	122.402
41567	101.866
41568	370.258
41569	370.258
41570	172.073
41571	210.534
41572	210.534
41573	497.435
41574	129.77
41575	129.77
41576	129.77
41577	129.001
41578	129.001
41579	129.001
41580	160.64
41581	315.707
41582	315.707
41583	186.416
41584	186.416
41585	216.389
41586	216.389
41587	216.389
41588	216.389
41589	216.389
41590	216.389
41591	216.389
41592	271.794
41593	391.844
41594	391.844
41595	351.61
41596	351.61
41597	284.893
41598	284.893
41599	284.893
41600	284.893
41601	284.893
41602	194.443
41603	282.177
41604	282.177
41605	282.177
41606	282.177
41607	282.177
41608	256.249
41609	201.903
41610	201.903
41611	201.903
41612	201.903
41613	201.903
41614	372.646
41615	372.646
41616	372.646
41617	572.373
41618	572.373
41619	572.373
41620	751.751
41621	751.751
41622	751.751
41623	328.74
41624	328.74
41625	328.74
41626	460.742
41627	460.742
41628	343.4
41629	343.4
41630	343.4
41631	266.69
41632	149.986
41633	187.384
41634	187.384
41635	187.384
41636	404.974
41637	278.3
41638	278.3
41639	238.744
41640	238.744
41641	449.202
41642	449.202
41643	177.823
41644	177.823
41645	299.151
41646	299.151
41647	299.151
41648	550.935
41649	550.935
41650	634.98
41651	634.98
41652	394.364
41653	875.331
41654	875.331
41655	280.577
41656	280.577
41657	280.577
41658	280.577
41659	280.577
41660	280.577
41661	299.648
41662	299.648
41663	299.648
41664	299.648
41665	299.648
41666	299.648
41667	299.648
41668	263.767
41669	179.68
41670	179.68
41671	179.68
41672	220.089
41673	220.089
41674	220.089
41675	220.089
41676	220.089
41677	264.21
41678	264.21
41679	264.21
41680	214.047
41681	326.979
41682	326.979
41683	326.979
41684	107.313
41685	80.7513
41686	180.406
41687	180.406
41688	180.406
41689	180.406
41690	360.62
41691	360.62
41692	360.62
41693	442.739
41694	592.049
41695	592.049
41696	592.049
41697	837.07
41698	230.64
41699	230.64
41700	230.64
41701	148.715
41702	143.619
41703	143.619
41704	143.619
41705	143.619
41706	301.465
41707	266.431
41708	194.458
41709	194.458
41710	217.253
41711	217.253
41712	192.763
41713	192.763
41714	278.736
41715	278.736
41716	309.612
41717	249.153
41718	249.153
41719	249.153
41720	344.178
41721	357.567
41722	357.567
41723	357.567
41724	357.567
41725	357.567
41726	357.567
41727	357.567
41728	357.193
41729	205.47
41730	273.6
41731	273.6
41732	273.6
41733	154.826
41734	221.828
41735	221.828
41736	221.828
41737	221.828
41738	221.828
41739	141.329
41740	141.329
41741	118.434
41742	118.434
41743	273.642
41744	273.642
41745	273.642
41746	132.855
41747	132.855
41748	132.855
41749	182.84
41750	182.84
41751	182.84
41752	182.84
41753	182.84
41754	182.84
41755	182.84
41756	182.84
41757	182.84
41758	182.84
41759	284.622
41760	268.131
41761	268.131
41762	156.9
41763	242.043
41764	242.043
41765	215.886
41766	264.565
41767	264.565
41768	265.415
41769	331.625
41770	331.625
41771	331.625
41772	331.625
41773	331.625
41774	209.058
41775	209.058
41776	209.058
41777	209.058
41778	204.483
41779	437.129
41780	437.129
41781	437.129
41782	437.129
41783	670.792
41784	626.143
41785	626.143
41786	145.966
41787	395.425
41788	359.82
41789	359.82
41790	207.214
41791	209.284
41792	209.284
41793	209.284
41794	251.047
41795	251.047
41796	251.047
41797	251.047
41798	251.047
41799	276.312
41800	225.047
41801	223.842
41802	223.842
41803	223.842
41804	223.842
41805	223.842
41806	223.842
41807	575.343
41808	575.343
41809	566.178
41810	278.517
41811	278.517
41812	278.517
41813	278.517
41814	278.517
41815	278.517
41816	278.517
41817	278.517
41818	411.12
41819	802.251
41820	802.251
41821	141.246
41822	808.392
41823	326.476
41824	410.758
41825	712.125
41826	1092.93
41827	1092.93
41828	785.307
41829	785.307
41830	285.905
41831	183.094
41832	183.094
41833	183.094
41834	123.678
41835	420.725
41836	307.956
41837	149.09
41838	149.09
41839	149.09
41840	149.09
41841	211.446
41842	211.446
41843	440.913
41844	440.913
41845	440.913
41846	440.913
41847	440.913
41848	440.913
41849	1012.35
41850	862.917
41851	862.917
41852	862.917
41853	862.917
41854	862.917
41855	195.866
41856	575.185
41857	575.185
41858	272.487
41859	272.487
41860	272.487
41861	272.487
41862	272.487
41863	294.758
41864	412.846
41865	189.847
41866	189.847
41867	195.702
41868	195.702
41869	195.702
41870	195.702
41871	195.702
41872	316.383
41873	302.056
41874	305.946
41875	531.83
41876	531.83
41877	526.255
41878	526.255
41879	149.698
41880	212.205
41881	212.205
41882	212.205
41883	212.205
41884	326.733
41885	326.733
41886	326.733
41887	326.733
41888	326.733
41889	326.733
41890	312.838
41891	312.838
41892	209.939
41893	209.939
41894	179.017
41895	423.147
41896	423.147
41897	1126.32
41898	509.373
41899	509.373
41900	362.166
41901	362.166
41902	488.851
41903	431.618
41904	431.618
41905	431.618
41906	236.793
41907	236.793
41908	191.061
41909	191.061
41910	191.061
41911	191.061
41912	240.911
41913	279.584
41914	279.584
41915	279.584
41916	279.584
41917	279.584
41918	211.115
41919	211.115
41920	136.991
41921	154.591
41922	728.24
41923	261.922
41924	261.922
41925	354.014
41926	594.388
41927	382.316
41928	382.316
41929	357.524
41930	357.524
41931	357.524
41932	357.524
41933	357.524
41934	96.9207
41935	108.592
41936	108.592
41937	119.67
41938	119.67
41939	119.67
41940	119.67
41941	119.67
41942	119.67
41943	119.67
41944	119.67
41945	914.937
41946	914.937
41947	1114.55
41948	695.149
41949	695.149
41950	899.553
41951	391.093
41952	294.042
41953	294.042
41954	213.756
41955	213.756
41956	158.349
41957	352.466
41958	213.704
41959	213.704
41960	213.704
41961	213.704
41962	213.704
41963	96.193
41964	96.193
41965	96.193
41966	96.193
41967	780.243
41968	780.243
41969	780.243
41970	646.423
41971	527.756
41972	527.756
41973	527.756
41974	477.648
41975	375.78
41976	375.78
41977	148.422
41978	148.422
41979	148.422
41980	148.422
41981	532.001
41982	291.158
41983	148.998
41984	148.998
41985	148.998
41986	148.998
41987	148.998
41988	312.1
41989	312.1
41990	312.1
41991	312.1
41992	312.1
41993	159.115
41994	159.115
41995	370.682
41996	174.153
41997	174.153
41998	174.153
41999	90.7944
42000	90.7944
42001	180.006
42002	227.218
42003	101.466
42004	101.466
42005	142.081
42006	142.081
42007	142.081
42008	142.081
42009	142.081
42010	142.081
42011	142.081
42012	142.081
42013	148.62
42014	422.247
42015	141.077
42016	143.066
42017	145.798
42018	274.095
42019	274.095
42020	274.095
42021	274.095
42022	274.095
42023	274.095
42024	274.095
42025	274.095
42026	274.095
42027	274.095
42028	274.095
42029	274.095
42030	274.095
42031	165.215
42032	124.584
42033	251.81
42034	251.81
42035	251.81
42036	104.959
42037	147.475
42038	233.533
42039	221.276
42040	413.027
42041	221.331
42042	221.331
42043	124.62
42044	263.145
42045	263.145
42046	263.145
42047	263.145
42048	263.145
42049	263.145
42050	235.082
42051	235.082
42052	606.078
42053	275.482
42054	275.482
42055	216.394
42056	216.394
42057	216.394
42058	216.394
42059	216.394
42060	373.398
42061	373.398
42062	373.398
42063	373.398
42064	373.398
42065	398.482
42066	398.482
42067	176.909
42068	176.909
42069	176.909
42070	137.92
42071	140.182
42072	140.182
42073	140.182
42074	140.182
42075	367.056
42076	236.178
42077	232.468
42078	114.038
42079	114.038
42080	288.351
42081	288.351
42082	288.351
42083	288.351
42084	288.351
42085	288.351
42086	561.336
42087	301.309
42088	301.309
42089	301.309
42090	301.309
42091	374.026
42092	374.026
42093	364.14
42094	364.14
42095	364.14
42096	162.029
42097	295.155
42098	295.155
42099	295.155
42100	415.013
42101	415.013
42102	415.013
42103	415.013
42104	421.668
42105	421.668
42106	210.049
42107	210.049
42108	210.049
42109	197.533
42110	484.564
42111	484.564
42112	484.564
42113	333.078
42114	333.078
42115	333.078
42116	306.46
42117	363.171
42118	217.002
42119	258.354
42120	258.354
42121	258.354
42122	258.354
42123	258.354
42124	258.354
42125	171.114
42126	171.114
42127	171.114
42128	171.114
42129	119.038
42130	119.038
42131	119.038
42132	137.944
42133	137.944
42134	137.944
42135	377.773
42136	377.773
42137	377.773
42138	377.773
42139	377.773
42140	377.773
42141	196.675
42142	196.675
42143	219.852
42144	214.362
42145	214.362
42146	214.362
42147	214.362
42148	244.528
42149	324.915
42150	324.915
42151	324.915
42152	324.915
42153	324.915
42154	324.915
42155	324.915
42156	362.258
42157	362.258
42158	289.095
42159	283.276
42160	283.276
42161	166.594
42162	166.594
42163	514.786
42164	514.786
42165	536.574
42166	675.576
42167	160.399
42168	160.399
42169	160.399
42170	170.565
42171	417.664
42172	799.923
42173	836.963
42174	836.963
42175	186.612
42176	186.612
42177	186.612
42178	186.612
42179	161.041
42180	161.041
42181	161.041
42182	161.041
42183	161.041
42184	161.041
42185	161.041
42186	161.041
42187	309.303
42188	251.231
42189	251.231
42190	251.231
42191	251.231
42192	251.231
42193	251.231
42194	251.231
42195	251.231
42196	251.231
42197	252.02
42198	252.02
42199	252.02
42200	252.02
42201	252.02
42202	148.736
42203	148.736
42204	148.736
42205	148.736
42206	313.69
42207	313.69
42208	631.53
42209	696.56
42210	696.56
42211	313.693
42212	581.743
42213	338.23
42214	338.23
42215	338.23
42216	338.23
42217	264.116
42218	264.116
42219	264.116
42220	264.116
42221	231.276
42222	215.323
42223	215.323
42224	215.323
42225	196.492
42226	196.492
42227	196.492
42228	196.492
42229	332.812
42230	444.578
42231	277.672
42232	277.672
42233	277.672
42234	277.672
42235	277.672
42236	277.672
42237	277.672
42238	277.672
42239	277.672
42240	752.88
42241	277.94
42242	277.94
42243	277.94
42244	216.505
42245	238.59
42246	238.59
42247	106.564
42248	161.731
42249	162.276
42250	290.932
42251	290.932
42252	290.932
42253	290.932
42254	290.932
42255	290.932
42256	175.743
42257	175.743
42258	175.743
42259	175.743
42260	232.597
42261	232.597
42262	295.375
42263	295.375
42264	550.587
42265	134.773
42266	134.773
42267	134.773
42268	134.773
42269	134.773
42270	134.773
42271	134.773
42272	134.773
42273	310.189
42274	358.019
42275	358.019
42276	369.399
42277	369.399
42278	369.399
42279	260.343
42280	168.168
42281	151.366
42282	259.496
42283	259.496
42284	259.496
42285	259.496
42286	259.496
42287	225.56
42288	225.56
42289	225.56
42290	225.56
42291	225.56
42292	225.56
42293	207.675
42294	207.675
42295	194.524
42296	194.524
42297	194.524
42298	194.524
42299	194.524
42300	194.524
42301	194.524
42302	194.524
42303	171.353
42304	171.353
42305	215.839
42306	215.839
42307	215.839
42308	215.839
42309	215.839
42310	215.839
42311	124.308
42312	124.308
42313	155.1
42314	135.789
42315	135.789
42316	135.789
42317	515.387
42318	212.523
42319	249.14
42320	224.551
42321	217.837
42322	437.57
42323	440.644
42324	440.644
42325	440.644
42326	305.98
42327	750.993
42328	1130.58
42329	622.629
42330	622.629
42331	301.907
42332	445.072
42333	445.072
42334	445.072
42335	445.072
42336	423.216
42337	200.66
42338	218.667
42339	218.667
42340	153.335
42341	143.767
42342	490.129
42343	490.129
42344	490.129
42345	490.129
42346	395.451
42347	232.857
42348	232.857
42349	229.621
42350	283.662
42351	154.97
42352	154.97
42353	154.97
42354	348.211
42355	348.211
42356	307.943
42357	370.672
42358	370.672
42359	92.0532
42360	92.0532
42361	287.893
42362	287.893
42363	287.893
42364	216.23
42365	216.23
42366	216.23
42367	216.23
42368	216.23
42369	216.23
42370	95.2612
42371	95.2612
42372	150.38
42373	150.38
42374	379.397
42375	709.935
42376	750.508
42377	241.992
42378	244.132
42379	366.664
42380	130.462
42381	151.996
42382	222.242
42383	222.242
42384	222.242
42385	296.866
42386	296.866
42387	296.866
42388	296.866
42389	352.421
42390	525.676
42391	213.914
42392	194.401
42393	194.401
42394	194.401
42395	231.882
42396	231.882
42397	307.432
42398	576.201
42399	132.702
42400	132.702
42401	132.702
42402	132.702
42403	132.702
42404	223.612
42405	318.799
42406	318.799
42407	235.198
42408	290.717
42409	414.311
42410	461.067
42411	461.067
42412	756.016
42413	757.917
42414	116.479
42415	286.843
42416	206.694
42417	409.379
42418	229.413
42419	229.413
42420	469.392
42421	417.475
42422	417.475
42423	417.475
42424	202.81
42425	202.81
42426	132.75
42427	132.75
42428	132.75
42429	132.75
42430	132.75
42431	433.799
42432	761.368
42433	382.131
42434	428.8
42435	428.8
42436	362.816
42437	111.845
42438	111.845
42439	111.845
42440	111.845
42441	111.845
42442	422.256
42443	337.026
42444	184.261
42445	352.912
42446	352.912
42447	352.912
42448	337.853
42449	190.006
42450	190.006
42451	147.589
42452	177.057
42453	177.057
42454	177.057
42455	177.057
42456	117.083
42457	117.083
42458	126.386
42459	153.9
42460	236.59
42461	434.034
42462	434.034
42463	312.431
42464	186.991
42465	186.991
42466	186.991
42467	186.991
42468	197.108
42469	412.897
42470	412.897
42471	412.897
42472	412.897
42473	412.897
42474	356.728
42475	356.728
42476	539.432
42477	193.203
42478	288.044
42479	604.236
42480	604.236
42481	245.165
42482	245.165
42483	245.165
42484	306.379
42485	306.379
42486	306.379
42487	219.603
42488	219.603
42489	224.885
42490	101.643
42491	101.643
42492	101.643
42493	101.643
42494	101.643
42495	101.643
42496	505.774
42497	505.774
42498	463.162
42499	463.162
42500	194.942
42501	194.942
42502	194.942
42503	194.942
42504	443.117
42505	443.117
42506	235.226
42507	237.381
